0x,0y,0z,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,21x,21y,21z,22x,22y,22z,23x,23y,23z,24x,24y,24z,25x,25y,25z,26x,26y,26z,27x,27y,27z,28x,28y,28z,29x,29y,29z,30x,30y,30z,31x,31y,31z,32x,32y,32z,33x,33y,33z,34x,34y,34z,35x,35y,35z,36x,36y,36z,37x,37y,37z,38x,38y,38z,39x,39y,39z,40x,40y,40z,41x,41y,41z,42x,42y,42z,43x,43y,43z,44x,44y,44z,45x,45y,45z,46x,46y,46z,47x,47y,47z,48x,48y,48z,49x,49y,49z,50x,50y,50z,51x,51y,51z,52x,52y,52z,53x,53y,53z,54x,54y,54z,55x,55y,55z,56x,56y,56z,57x,57y,57z,58x,58y,58z,59x,59y,59z,60x,60y,60z,61x,61y,61z,62x,62y,62z,63x,63y,63z,64x,64y,64z,65x,65y,65z,66x,66y,66z,67x,67y,67z,68x,68y,68z,69x,69y,69z,70x,70y,70z,71x,71y,71z,72x,72y,72z,73x,73y,73z,74x,74y,74z,75x,75y,75z,76x,76y,76z,77x,77y,77z,78x,78y,78z,79x,79y,79z,80x,80y,80z,81x,81y,81z,82x,82y,82z,83x,83y,83z,84x,84y,84z,85x,85y,85z,86x,86y,86z,87x,87y,87z,88x,88y,88z,89x,89y,89z,90x,90y,90z,91x,91y,91z,92x,92y,92z,93x,93y,93z,94x,94y,94z,95x,95y,95z,96x,96y,96z,97x,97y,97z,98x,98y,98z,99x,99y,99z
304.135,203.35,1221,301.301,201.06400000000002,1221,297.618,200.313,1225,294.03,201.295,1229,291.60400000000004,203.734,1229,294.308,204.66400000000002,1225,297.742,204.833,1225,301.198,204.261,1221,320.694,203.06900000000002,1221,323.427,200.872,1225,327.22,200.005,1234,330.92,200.93,1238,333.35400000000004,203.222,1247,330.70099999999996,204.17,1238,327.256,204.389,1234,323.762,203.928,1225,304.877,193.81799999999998,1208,298.514,192.628,1221,291.361,192.945,1238,287.073,195.892,1238,284.685,199.752,1243,286.264,200.63299999999998,1238,288.978,197.86700000000002,1238,292.472,196.203,1234,298.365,196.111,1221,304.224,196.87599999999998,1208,319.077,193.429,1238,325.60200000000003,192.144,1238,333.04400000000004,192.30900000000003,1252,337.68300000000005,195.24599999999998,1265,340.18199999999996,198.868,1275,338.665,199.887,1270,335.829,197.237,1252,331.98800000000006,195.66,1243,325.89,195.643,1234,319.76,196.49200000000002,1234,308.324,202.825,1221,307.8,207.30599999999998,1221,306.117,210.953,1221,303.269,213.99099999999999,1216,303.98900000000003,218.139,1221,309.574,217.954,1221,313.615,217.903,1221,319.841,218.00099999999998,1234,320.719,213.91400000000002,1221,317.86,210.88099999999997,1225,316.442,207.19,1221,316.111,202.715,1225,300.237,230.169,1221,303.651,226.62599999999998,1221,307.995,224.169,1221,311.987,224.83900000000003,1221,316.034,224.072,1225,320.691,226.299,1234,324.52,229.65200000000002,1252,321.36400000000003,231.805,1243,317.363,233.24599999999998,1243,312.238,233.80700000000002,1238,307.163,233.487,1229,303.29900000000004,232.28,1225,302.842,229.62,1221,306.869,228.092,1221,312.031,227.84599999999998,1221,317.397,227.919,1229,321.855,229.25099999999998,1238,317.439,229.354,1234,312.097,229.59599999999998,1225,306.952,229.52700000000002,1221,283.28700000000003,205.361,1243,283.028,212.778,1243,283.633,219.982,1252,284.80400000000003,227.24900000000002,1256,286.736,234.271,1289,289.894,240.37900000000002,1284,293.885,244.59,1284,298.809,248.213,1275,305.028,250.783,1275,312.65,251.946,1280,320.411,250.702,1284,327.29200000000003,248.051,1304,332.82,243.923,1314,337.2,238.916,1319,340.26099999999997,232.38400000000001,1529,341.82599999999996,225.428,1549,342.806,218.24900000000002,1549,343.07800000000003,211.355,0,342.685,203.80200000000002,1275,297.742,202.93900000000002,1225,327.16700000000003,202.57299999999998,1234,311.873,215.217,1221,305.48900000000003,190.858,1208,298.718,189.62599999999998,1229,290.23400000000004,190.108,1238,284.541,193.887,1243,281.702,198.287,1247,318.543,190.475,1243,325.461,189.145,1238,334.228,189.44299999999998,1256,340.214,193.135,1275,343.10900000000004,197.229,1334
305.045,207.252,1225,302.303,204.80200000000002,1221,298.608,203.9,1234,294.878,204.43200000000002,1243,292.182,206.298,1243,294.832,207.687,1243,298.342,208.21400000000003,1238,301.936,207.91099999999997,1229,321.76599999999996,207.83,1243,324.64,205.803,1247,328.47900000000004,205.185,1252,332.108,206.05599999999998,1256,334.569,208.077,1265,331.86199999999997,209.138,1256,328.44300000000004,209.359,1252,324.927,208.792,1243,306.048,197.199,1221,299.985,195.31,1238,293.041,194.66099999999997,1247,288.597,196.984,1252,285.851,200.418,1256,287.25,201.551,1247,290.222,199.358,1247,293.809,198.25900000000001,1243,299.501,198.827,1234,305.11,200.145,1221,320.908,197.669,1252,327.255,196.359,1252,334.26,196.232,1265,338.73699999999997,198.929,0,341.19199999999995,202.459,1289,339.755,203.505,1284,337.039,201.207,1275,333.33099999999996,199.872,1261,327.625,199.91099999999997,1252,321.661,200.687,1243,309.306,206.845,1229,308.724,212.30700000000002,1234,306.909,216.752,1238,303.469,220.076,1238,303.834,224.58900000000003,1243,310.028,225.37099999999998,1243,314.644,225.56,1243,321.001,225.30900000000003,1252,321.781,220.945,1247,318.703,217.28799999999998,1243,317.46299999999997,212.562,1243,317.46299999999997,207.111,1243,299.61,236.0,1037,303.509,233.12099999999998,1037,308.311,231.36700000000002,1034,312.302,232.37400000000002,1034,316.379,231.709,1034,321.063,233.703,1034,324.823,236.8,1031,321.645,241.16400000000002,1025,317.51,244.02599999999998,1025,311.967,244.91400000000002,1022,306.408,243.655,1028,302.54,240.68099999999998,1031,301.866,236.291,1034,306.603,235.02700000000002,1034,312.188,235.206,1034,317.905,235.408,1031,322.611,236.958,1031,317.94599999999997,239.475,1031,312.058,240.27200000000002,1031,306.38,239.09900000000002,1031,283.259,206.665,1256,283.107,214.917,1252,283.93,222.696,1265,285.383,230.365,0,287.61400000000003,237.455,1056,290.82099999999997,243.667,1044,294.514,248.545,1034,298.857,253.21,1022,304.348,256.92400000000004,1022,311.598,258.764,1025,318.894,257.445,1028,324.959,253.99,1034,329.89300000000003,249.301,1034,334.213,244.048,1050,337.786,237.71900000000002,0,340.17699999999996,230.938,1536,341.92900000000003,223.697,1549,342.93,216.59599999999998,0,343.25199999999995,208.583,0,298.51599999999996,206.312,1238,328.349,207.53,1252,312.546,221.986,1243,307.031,194.15200000000002,1225,300.63,192.187,1243,292.37,191.533,1252,286.401,194.518,1252,283.14599999999996,198.43599999999998,1256,320.26599999999996,194.53799999999998,1252,326.91200000000003,193.19299999999998,1252,335.181,193.15599999999998,1270,341.124,196.592,0,344.046,200.62099999999998,0
302.768,203.143,1225,300.056,201.18400000000003,1225,296.57,200.55700000000002,1234,293.143,201.453,1238,290.721,203.644,1238,293.382,204.43599999999998,1234,296.668,204.576,1229,299.978,204.054,1229,319.721,202.858,1234,322.343,200.94299999999998,1234,325.923,200.21099999999998,1238,329.435,201.02900000000002,1247,331.85400000000004,203.1,1252,329.25800000000004,203.94,1247,325.923,204.11900000000003,1238,322.582,203.69299999999998,1234,303.58799999999997,193.03,1212,297.85,191.988,1221,291.52099999999996,192.324,1247,287.461,194.815,1243,285.001,198.146,1243,286.116,199.31400000000002,1243,288.971,196.87900000000002,1243,292.471,195.43200000000002,1243,297.79200000000003,195.315,1229,303.165,195.965,1221,318.243,192.653,1247,324.079,191.52200000000002,1247,330.73900000000003,191.71599999999998,1256,335.10900000000004,194.17700000000002,1265,337.63300000000004,197.28400000000002,1275,336.51,198.57299999999998,1270,333.56199999999995,196.239,1261,329.789,194.893,1252,324.219,194.863,1243,318.627,195.607,1243,307.3,202.625,1225,306.64799999999997,206.75,1225,304.895,210.27,1225,302.014,213.386,1225,302.897,217.262,1225,308.464,216.803,1229,312.491,216.74599999999998,1234,318.555,217.104,1238,319.577,213.24900000000002,1234,316.76,210.158,1238,315.31,206.625,1234,314.88,202.519,1234,299.29200000000003,228.822,1225,302.57599999999996,225.204,1225,306.803,222.68200000000002,1225,310.677,223.21599999999998,1225,314.568,222.558,1234,319.05,224.877,1243,322.676,228.335,1256,319.606,230.077,1252,315.79200000000003,231.204,1247,310.856,231.676,1238,305.974,231.468,1234,302.243,230.52200000000002,1229,301.894,228.217,1225,305.798,226.554,1225,310.699,226.204,1229,315.75,226.388,1238,320.027,227.862,1247,315.728,227.53599999999997,1238,310.737,227.605,1229,305.894,227.707,1225,281.797,205.688,1252,281.45099999999996,212.601,1252,281.901,219.293,1261,282.972,226.06,1265,284.808,232.58599999999998,1289,287.839,238.312,1294,291.95099999999996,242.476,1289,297.085,245.937,1280,303.45,248.394,1280,311.13,249.40200000000002,1284,318.92900000000003,248.301,1294,325.894,245.773,1304,331.608,241.81900000000002,1319,336.048,236.91299999999998,1329,339.00199999999995,230.864,1542,340.608,224.357,1542,341.587,217.679,1549,341.86800000000005,211.2,1294,341.48699999999997,204.267,1294,296.661,202.88099999999997,1229,325.88,202.487,1238,310.707,214.372,1234,304.26,190.25,1216,298.11,189.158,1225,290.563,189.632,1247,285.25,192.82299999999998,1247,282.368,196.614,1252,317.65,189.885,1252,323.894,188.702,1252,331.777,189.007,1256,337.35699999999997,192.108,1275,340.25699999999995,195.622,0
304.55400000000003,204.037,1225,301.88,201.967,1225,298.347,201.24,1229,294.867,202.002,1234,292.346,204.051,1234,295.01599999999996,205.041,1229,298.34,205.325,1225,301.7,204.91099999999997,1225,321.608,204.217,1234,324.253,202.30200000000002,1234,327.87199999999996,201.642,1238,331.37800000000004,202.493,1247,333.80300000000005,204.545,1252,331.199,205.446,1247,327.866,205.625,1238,324.488,205.14,1234,305.621,194.433,1208,299.985,193.12,1225,293.747,193.078,1238,289.51,195.215,1243,286.772,198.282,1243,287.824,199.625,1243,290.867,197.49200000000002,1243,294.515,196.308,1234,299.784,196.435,1221,305.096,197.305,1212,320.314,194.48,1238,326.0,193.34900000000002,1243,332.425,193.45,1256,336.798,195.71599999999998,1265,339.467,198.67,1275,338.379,200.081,1275,335.381,197.94299999999998,1256,331.603,196.709,1252,326.182,196.68099999999998,1238,320.738,197.377,1234,309.163,203.81400000000002,1225,308.486,208.25400000000002,1225,306.752,212.081,1221,303.904,215.37900000000002,1225,304.774,219.38400000000001,1225,310.343,219.3,1225,314.452,219.358,1229,320.33799999999997,219.59400000000002,1238,321.399,215.635,1234,318.638,212.218,1234,317.232,208.304,1234,316.818,203.88,1229,301.158,230.93200000000002,1225,304.512,227.73,1225,308.694,225.52,1225,312.499,226.171,1225,316.269,225.59400000000002,1234,320.563,227.797,1238,324.09,231.025,1256,321.08799999999997,232.87099999999998,1252,317.35200000000003,234.05599999999998,1252,312.539,234.452,1243,307.719,234.02,1234,304.07,232.832,1229,303.844,230.516,1225,307.747,229.239,1225,312.497,229.092,1225,317.327,229.327,1238,321.416,230.627,1247,317.301,230.37099999999998,1243,312.494,230.389,1229,307.809,230.28900000000002,1225,282.95099999999996,205.253,1252,282.60900000000004,212.47099999999998,1247,283.059,219.547,1256,284.215,226.69400000000002,1256,286.176,233.493,1284,289.427,239.495,1284,293.615,243.865,1284,298.738,247.544,1280,305.029,250.168,1284,312.559,251.352,1289,320.265,250.354,1289,327.107,247.886,1309,332.765,243.977,1319,337.32199999999995,239.15200000000002,1329,340.577,232.954,1536,342.408,226.235,1542,343.555,219.285,1542,343.98,212.485,0,343.735,205.32,0,298.381,203.572,1229,327.80800000000005,203.926,1238,312.575,216.61900000000003,1229,306.41700000000003,191.627,1216,300.39599999999996,190.24900000000002,1225,292.98400000000004,190.273,1243,287.478,193.00900000000001,1243,284.286,196.498,1247,319.655,191.648,1243,325.71299999999997,190.467,1247,333.30699999999996,190.65900000000002,1256,338.91,193.511,1275,341.99199999999996,196.851,0
302.788,200.024,1225,300.127,198.037,1225,296.738,197.33,1225,293.372,198.245,1234,290.954,200.53799999999998,1238,293.628,201.264,1229,296.834,201.417,1225,300.058,200.93099999999998,1225,319.797,200.054,1234,322.421,198.21900000000002,1238,325.91900000000004,197.553,1238,329.341,198.519,1247,331.644,200.778,1256,329.083,201.46900000000002,1252,325.809,201.518,1238,322.569,200.99400000000003,1234,303.915,189.19799999999998,1221,298.225,188.146,1225,291.95799999999997,188.595,1243,287.903,191.173,1243,285.435,194.579,1243,286.469,195.83700000000002,1243,289.415,193.262,1243,292.961,191.731,1243,298.246,191.58900000000003,1225,303.57,192.27900000000002,1225,318.358,189.09400000000002,1247,324.108,188.19,1252,330.69800000000004,188.765,1261,334.921,191.47400000000002,1270,337.325,194.737,1280,336.24,196.10299999999998,1275,333.295,193.49099999999999,1261,329.585,191.90900000000002,1256,324.04400000000004,191.643,1243,318.533,192.217,1243,307.426,199.52,1225,306.654,203.40900000000002,1225,304.802,206.69299999999998,1225,301.94,209.65,1225,302.866,213.541,1225,308.53,212.933,1225,312.35,212.954,1229,318.433,213.65599999999998,1238,319.6,209.81599999999997,1234,316.863,206.748,1234,315.383,203.433,1234,314.906,199.555,1229,298.872,225.128,1225,302.301,221.34400000000002,1221,306.639,218.722,1221,310.55,219.301,1225,314.468,218.731,1234,319.009,221.313,1238,322.661,225.077,1256,319.356,226.195,1247,315.47,226.787,1238,310.661,226.995,1229,305.918,226.896,1225,302.05400000000003,226.33,1225,301.445,224.36599999999999,1225,305.551,222.707,1221,310.529,222.40900000000002,1225,315.64099999999996,222.729,1238,320.03700000000003,224.36700000000002,1247,315.58,223.238,1238,310.555,222.963,1225,305.652,223.21400000000003,1225,281.848,202.97099999999998,1252,281.224,209.828,1252,281.319,216.46099999999998,1256,282.017,223.266,1261,283.52099999999996,229.933,1289,286.349,235.78099999999998,1289,290.574,239.99099999999999,1280,295.978,243.36700000000002,1280,302.681,245.743,1275,310.625,246.77,1280,318.69,245.918,1294,326.003,243.736,1309,332.041,240.019,1319,336.596,235.16,0,339.38800000000003,229.146,1536,340.791,222.609,1549,341.62,215.947,1542,341.76,209.525,1329,341.287,202.676,1339,296.812,199.72299999999998,1225,325.823,199.888,1238,310.673,210.74900000000002,1225,304.56,186.40900000000002,1216,298.418,185.297,1225,290.904,185.9,1252,285.621,189.19400000000002,1247,282.744,193.062,1247,317.876,186.292,1256,324.078,185.34099999999998,1252,331.918,186.088,1265,337.30400000000003,189.49900000000002,1284,340.059,193.185,1289
303.43,201.141,1225,300.75,199.074,1225,297.269,198.364,1229,293.83799999999997,199.275,1234,291.397,201.565,1234,294.068,202.37900000000002,1229,297.346,202.547,1225,300.639,202.05900000000003,1221,320.372,201.144,1234,323.029,199.203,1234,326.60400000000004,198.49900000000002,1238,330.06800000000004,199.43599999999998,1247,332.385,201.678,1252,329.81199999999995,202.458,1243,326.51599999999996,202.56400000000002,1238,323.203,202.067,1234,304.63,191.32,1212,298.871,190.178,1225,292.518,190.485,1238,288.301,192.92,1238,285.684,196.247,1243,286.79200000000003,197.55599999999998,1238,289.77299999999997,195.12099999999998,1238,293.39099999999996,193.68400000000003,1238,298.76599999999996,193.607,1234,304.18,194.34799999999998,1216,318.949,191.19,1243,324.744,190.165,1247,331.335,190.546,1256,335.676,193.06900000000002,1265,338.19699999999995,196.24400000000003,0,337.06699999999995,197.61900000000003,1270,334.115,195.192,1261,330.36,193.74400000000003,1252,324.811,193.592,1238,319.281,194.24099999999999,1238,308.006,200.72099999999998,1225,307.255,204.885,1225,305.444,208.378,1221,302.605,211.489,1221,303.487,215.487,1225,309.178,215.105,1225,313.092,215.118,1234,319.099,215.546,1234,320.197,211.60299999999998,1234,317.512,208.415,1229,316.063,204.892,1229,315.605,200.731,1234,299.408,227.449,1221,302.873,223.731,1221,307.253,221.206,1221,311.219,221.793,1225,315.198,221.208,1234,319.672,223.641,1234,323.236,227.30900000000003,1256,320.061,228.93099999999998,1243,316.205,229.923,1243,311.254,230.283,1229,306.351,230.041,1225,302.517,229.11599999999999,1225,302.05,226.815,1221,306.17400000000004,225.15099999999998,1221,311.189,224.854,1221,316.284,225.138,1234,320.60400000000004,226.735,1238,316.24,226.239,1234,311.202,226.185,1225,306.241,226.25,1221,281.939,203.459,1247,281.369,210.623,1247,281.579,217.62900000000002,1256,282.44,224.794,1256,284.137,231.762,1294,287.2,237.90900000000002,1289,291.41900000000004,242.24400000000003,1289,296.742,245.775,1280,303.356,248.217,1280,311.194,249.301,1284,319.149,248.297,1294,326.279,245.919,1309,332.11800000000005,241.98,1319,336.63199999999995,236.99,1515,339.63,230.62599999999998,1536,341.218,223.77200000000002,1549,342.164,216.762,1549,342.376,210.02,0,341.945,202.895,0,297.342,200.8,1229,326.499,200.88099999999997,1238,311.327,212.643,1225,305.323,188.489,1212,299.137,187.28799999999998,1225,291.585,187.72,1243,286.14599999999996,190.821,1243,283.10200000000003,194.593,1243,318.409,188.352,1247,324.63,187.27700000000002,1252,332.42699999999996,187.795,1261,337.936,190.97099999999998,1280,340.83,194.56099999999998,0
305.089,202.646,1216,302.328,200.515,1221,298.743,199.782,1225,295.215,200.61700000000002,1225,292.72900000000004,202.783,1225,295.385,203.766,1225,298.752,204.019,1221,302.16700000000003,203.542,1216,322.103,202.555,1221,324.816,200.53,1225,328.49800000000005,199.765,1229,332.07,200.611,1238,334.48699999999997,202.71099999999998,1243,331.889,203.66099999999997,1234,328.528,203.894,1229,325.098,203.445,1229,306.041,193.067,1204,300.107,191.796,1216,293.482,191.888,1229,289.20099999999996,194.317,1234,286.577,197.662,1238,287.79,198.856,1234,290.743,196.487,1234,294.353,195.12099999999998,1225,299.9,195.167,1216,305.468,196.00799999999998,1204,320.618,192.859,1229,326.66900000000004,191.63099999999997,1234,333.528,191.715,1247,338.015,194.185,1261,340.645,197.356,1270,339.44199999999995,198.63099999999997,1265,336.469,196.334,1252,332.645,194.997,1243,326.926,195.015,1229,321.156,195.826,1225,309.546,202.274,1216,308.925,206.75,1216,307.19,210.511,1216,304.2,213.643,1216,304.97700000000003,217.708,1216,310.79,217.739,1221,314.986,217.737,1221,321.173,217.715,1225,322.125,213.701,1221,319.19599999999997,210.523,1221,317.748,206.704,1221,317.36400000000003,202.24200000000002,1225,300.869,228.93,1221,304.612,225.859,1216,309.08099999999996,223.74900000000002,1212,313.08099999999996,224.43200000000002,1216,317.091,223.726,1225,321.762,225.713,1234,325.762,228.69299999999998,1247,322.382,230.813,1243,318.35,232.136,1238,313.20799999999997,232.62400000000002,1234,308.085,232.25099999999998,1225,304.153,231.051,1225,303.307,228.546,1216,307.822,227.37099999999998,1216,313.087,227.269,1221,318.517,227.308,1229,323.317,228.39,1243,318.562,228.445,1229,313.121,228.611,1221,307.843,228.5,1216,283.615,204.12900000000002,1238,283.33099999999996,211.43200000000002,1238,283.873,218.497,1243,285.053,225.63299999999998,1247,287.04200000000003,232.46400000000003,1261,290.32,238.418,1280,294.487,242.643,1280,299.548,246.24200000000002,1275,305.807,248.792,1275,313.381,249.919,1275,321.079,248.81599999999997,1284,327.899,246.275,1299,333.49300000000005,242.313,1314,338.004,237.47799999999998,1536,341.223,231.222,1536,342.99199999999996,224.47099999999998,1549,344.093,217.486,1542,344.48800000000006,210.699,0,344.22900000000004,203.37400000000002,1319,298.801,202.209,1225,328.436,202.14700000000002,1229,313.08,214.91,1221,306.786,190.21200000000002,1204,300.45799999999997,188.88299999999998,1221,292.606,189.076,1238,287.019,192.188,1238,283.953,195.995,1243,319.978,189.99599999999998,1234,326.41200000000003,188.717,1238,334.496,188.90099999999998,1252,340.25,192.013,1270,343.284,195.59900000000002,1275
301.593,203.68,1208,298.79200000000003,201.6,1212,295.194,200.967,1216,291.685,201.917,1221,289.255,204.19400000000002,1225,291.923,205.11,1221,295.31,205.27,1212,298.72700000000003,204.67700000000002,1212,318.774,203.144,1225,321.425,201.03900000000002,1221,325.10200000000003,200.183,1229,328.714,200.94799999999998,1234,331.16900000000004,203.037,1243,328.579,204.062,1234,325.185,204.368,1229,321.743,203.98,1221,302.251,193.208,1200,296.246,192.123,1212,289.575,192.44,1229,285.41200000000003,195.115,1229,282.959,198.676,1234,284.23400000000004,199.827,1229,287.062,197.264,1225,290.584,195.732,1225,296.157,195.601,1212,301.76,196.264,1200,317.178,192.632,1229,323.268,191.278,1234,330.204,191.24,1243,334.714,193.74099999999999,1252,337.26199999999994,196.979,1265,336.04900000000004,198.261,1256,333.12699999999995,195.93099999999998,1247,329.30400000000003,194.63,1238,323.55400000000003,194.75799999999998,1229,317.748,195.687,1225,306.161,203.132,1208,305.63,207.67,1208,303.937,211.55,1212,301.015,214.87900000000002,1212,301.932,219.017,1216,307.64099999999996,218.658,1212,311.748,218.53799999999998,1216,317.842,218.59599999999998,1225,318.765,214.481,1221,315.871,211.26,1221,314.376,207.39,1221,313.943,202.899,1221,298.29,230.872,1212,301.714,227.41400000000002,1208,306.036,224.921,1208,309.95599999999996,225.488,1216,313.889,224.692,1221,318.393,226.826,1229,322.1,230.015,1243,319.024,232.051,1238,315.17,233.405,1234,310.184,234.02,1225,305.212,233.82299999999998,1216,301.383,232.78400000000002,1212,300.944,230.332,1208,305.009,228.828,1208,309.97700000000003,228.50400000000002,1216,315.075,228.50099999999998,1225,319.438,229.676,1238,315.075,229.565,1225,310.025,229.79,1216,305.08799999999997,229.899,1208,279.877,206.11700000000002,1238,279.768,213.53900000000002,1238,280.501,220.722,1243,281.79200000000003,227.895,1247,283.85900000000004,234.713,1270,287.121,240.622,1275,291.33799999999997,244.851,1275,296.504,248.41,1265,302.895,250.90099999999998,1270,310.625,251.843,1280,318.327,250.48,1284,325.113,247.59900000000002,1294,330.61300000000006,243.325,1309,334.941,238.175,1309,337.902,231.799,1536,339.543,224.99099999999999,1549,340.555,217.983,0,340.88199999999995,211.15099999999998,0,340.50699999999995,203.77,1275,295.31,203.42700000000002,1212,325.087,202.595,1229,309.844,215.872,1216,302.918,190.24400000000003,1204,296.512,189.115,1221,288.579,189.58,1229,283.093,193.007,1234,280.203,197.05700000000002,1238,316.527,189.703,1234,323.01,188.292,1234,331.207,188.33700000000002,1247,337.00699999999995,191.49599999999998,1270,339.954,195.168,1270
303.596,206.695,1212,300.92,204.423,1212,297.348,203.597,1225,293.829,204.31099999999998,1229,291.3,206.358,1234,293.9,207.579,1234,297.254,207.983,1229,300.665,207.59400000000002,1221,320.548,206.99099999999999,1234,323.233,204.918,1234,326.88599999999997,204.19799999999998,1238,330.381,205.054,1247,332.73800000000006,207.143,1247,330.199,208.215,1243,326.91,208.485,1238,323.506,207.983,1234,304.783,197.19299999999998,1212,299.04400000000004,195.62599999999998,1221,292.60200000000003,195.328,1238,288.198,197.42,1243,285.334,200.546,1243,286.47700000000003,202.003,1238,289.579,199.91299999999998,1238,293.283,198.799,1234,298.703,199.08900000000003,1221,304.122,200.15900000000002,1208,319.247,197.363,1238,325.041,196.06900000000002,1243,331.531,195.989,1252,335.939,198.23,1256,338.63599999999997,201.27,1280,337.505,202.734,1270,334.55,200.655,1256,330.80300000000005,199.468,1247,325.353,199.541,1238,319.843,200.358,1234,308.127,206.576,1221,307.498,211.574,1225,305.79400000000004,215.834,1225,302.86,219.299,1225,303.65,223.64,1229,309.483,224.043,1234,313.652,224.137,1238,319.555,223.923,1238,320.515,219.66,1238,317.717,216.025,1234,316.32,211.64700000000002,1234,315.949,206.676,1229,299.54400000000004,235.135,1229,303.325,232.421,1225,307.747,230.57,1229,311.618,231.373,1234,315.453,230.713,1238,319.835,232.583,1243,323.592,235.37400000000002,1265,320.367,237.827,1261,316.5,239.364,1261,311.582,239.858,1247,306.61,239.239,1238,302.789,237.68099999999998,1229,302.057,234.975,1225,306.561,234.12900000000002,1225,311.579,234.209,1234,316.658,234.271,1243,321.16,235.199,1256,316.693,235.512,1243,311.568,235.707,1238,306.528,235.363,1225,281.415,206.916,1243,281.172,214.83,1247,281.753,222.55700000000002,1256,283.015,230.317,1261,285.134,237.608,1299,288.621,243.99,1304,292.85,248.555,1299,297.889,252.49400000000003,1299,304.061,255.287,1299,311.465,256.572,1304,318.941,255.43400000000003,1314,325.46299999999997,252.705,1319,330.82099999999997,248.54,1334,335.292,243.553,1355,338.7,236.97299999999998,1522,340.67699999999996,229.852,1542,341.94300000000004,222.426,1549,342.485,215.144,0,342.35699999999997,207.392,0,297.35200000000003,206.06799999999998,1225,326.8,206.623,1238,311.653,220.82,1229,305.657,194.21900000000002,1216,299.555,192.579,1229,291.933,192.30900000000003,1243,286.209,194.981,1243,282.871,198.53099999999998,1243,318.53700000000003,194.34799999999998,1243,324.67400000000004,193.002,1243,332.32199999999995,192.989,1256,338.01300000000003,195.81900000000002,1284,341.152,199.265,0
302.269,215.452,1191,299.566,213.296,1191,295.848,212.58,1208,292.257,213.183,1216,289.7,214.90400000000002,1216,292.172,216.364,1216,295.652,216.85,1208,299.246,216.437,1195,319.70099999999996,215.40599999999998,1221,322.334,213.238,1216,326.121,212.41299999999998,1221,329.76099999999997,212.965,1229,332.275,214.638,1238,329.74300000000005,216.077,1234,326.33,216.637,1225,322.728,216.293,1221,303.096,207.062,1195,297.418,205.517,1208,291.03,204.86700000000002,1216,286.585,206.49900000000002,1221,283.575,209.192,1221,284.682,210.641,1221,287.738,209.03799999999998,1221,291.442,208.25400000000002,1212,296.843,208.657,1204,302.298,209.673,1191,318.57099999999997,206.935,1225,324.36400000000003,205.304,1225,330.798,204.505,1234,335.379,206.045,1247,338.293,208.46599999999998,1256,337.236,209.93,1252,334.29,208.58599999999998,1243,330.434,207.96400000000003,1234,325.024,208.46099999999998,1225,319.454,209.53799999999998,1225,306.955,215.69400000000002,1200,306.471,220.985,1208,304.934,225.76,1212,302.035,229.628,1212,302.888,233.86599999999999,1221,308.283,234.571,1221,312.754,234.555,1229,318.24,233.763,1238,319.161,229.55700000000002,1229,316.399,225.74,1221,315.129,220.851,1221,314.866,215.615,1216,299.35,244.607,1225,302.948,242.96,1225,306.928,241.582,1221,310.504,242.331,1229,314.04400000000004,241.55900000000003,1238,317.866,242.75099999999998,1247,321.42400000000004,244.31400000000002,1261,318.61,246.47799999999998,1265,315.05400000000003,247.984,1256,310.36,248.579,1238,305.57,248.03900000000002,1229,302.176,246.65099999999998,1229,302.186,244.644,1225,306.129,244.61900000000003,1225,310.44599999999997,244.81400000000002,1229,314.78700000000003,244.533,1243,318.754,244.41099999999997,1256,314.78,244.44099999999997,1243,310.41,244.717,1229,306.121,244.54,1225,279.086,214.394,1225,279.382,222.146,1234,280.6,229.926,1238,282.468,237.49400000000003,1247,285.129,244.34,1256,289.062,250.287,1280,293.265,254.503,1284,297.968,258.216,1284,303.617,260.77099999999996,1284,310.42900000000003,261.829,1289,317.276,260.496,1299,323.244,257.633,1304,328.195,253.555,1314,332.66900000000004,248.945,1334,336.574,242.56,1515,339.12300000000005,235.678,1529,340.836,228.46,1542,341.88800000000003,221.125,0,342.159,213.43200000000002,0,295.839,214.88299999999998,1208,326.124,214.708,1221,310.587,230.93,1221,304.099,204.149,1200,298.154,202.544,1208,290.709,201.856,1221,284.936,203.949,1225,281.42400000000004,207.012,1225,317.649,204.03400000000002,1225,323.70099999999996,202.345,1225,331.18699999999995,201.49400000000003,1238,337.05800000000005,203.44799999999998,1256,340.43699999999995,206.202,1261
